paper,date
https://identifiers.org/ito:ITO_22281,2014-12-01
https://identifiers.org/ito:ITO_34083,2014-12-01
https://identifiers.org/ito:ITO_07149,2014-12-02
https://identifiers.org/ito:ITO_03230,2014-12-03
https://identifiers.org/ito:ITO_09877,2014-12-03
https://identifiers.org/ito:ITO_10571,2014-12-03
https://identifiers.org/ito:ITO_08301,2014-12-04
https://identifiers.org/ito:ITO_12409,2014-12-04
https://identifiers.org/ito:ITO_12821,2014-12-07
https://identifiers.org/ito:ITO_10110,2014-12-09
https://identifiers.org/ito:ITO_04254,2014-12-10
https://identifiers.org/ito:ITO_04366,2014-12-17
https://identifiers.org/ito:ITO_15109,2014-12-18
https://identifiers.org/ito:ITO_07346,2014-12-19
https://identifiers.org/ito:ITO_12850,2014-12-19
https://identifiers.org/ito:ITO_02675,2014-12-20
https://identifiers.org/ito:ITO_15166,2014-12-20
https://identifiers.org/ito:ITO_15288,2014-12-20
https://identifiers.org/ito:ITO_15236,2014-12-21
https://identifiers.org/ito:ITO_15267,2014-12-21
https://identifiers.org/ito:ITO_10306,2014-12-22
https://identifiers.org/ito:ITO_15160,2014-12-22
https://identifiers.org/ito:ITO_13200,2014-12-23
https://identifiers.org/ito:ITO_15123,2014-12-23
https://identifiers.org/ito:ITO_02836,2014-12-31
https://identifiers.org/ito:ITO_18970,2015-01-01
https://identifiers.org/ito:ITO_28406,2015-01-01
https://identifiers.org/ito:ITO_03814,2015-01-23
https://identifiers.org/ito:ITO_03818,2015-01-23
https://identifiers.org/ito:ITO_03298,2015-02-03
https://identifiers.org/ito:ITO_15125,2015-02-03
https://identifiers.org/ito:ITO_15047,2015-02-06
https://identifiers.org/ito:ITO_04174,2015-02-10
https://identifiers.org/ito:ITO_10310,2015-02-11
https://identifiers.org/ito:ITO_15065,2015-02-11
https://identifiers.org/ito:ITO_22283,2015-02-12
https://identifiers.org/ito:ITO_05771,2015-02-16
https://identifiers.org/ito:ITO_15261,2015-02-19
https://identifiers.org/ito:ITO_12981,2015-02-25
https://identifiers.org/ito:ITO_09585,2015-02-28
https://identifiers.org/ito:ITO_10444,2015-03-05
https://identifiers.org/ito:ITO_08548,2015-03-11
https://identifiers.org/ito:ITO_03228,2015-03-12
https://identifiers.org/ito:ITO_16837,2015-03-12
https://identifiers.org/ito:ITO_15127,2015-03-16
https://identifiers.org/ito:ITO_07142,2015-03-31
https://identifiers.org/ito:ITO_08164,2015-03-31
https://identifiers.org/ito:ITO_15680,2015-04-03
https://identifiers.org/ito:ITO_10274,2015-04-04
https://identifiers.org/ito:ITO_14671,2015-04-05
https://identifiers.org/ito:ITO_14687,2015-04-06
https://identifiers.org/ito:ITO_03876,2015-04-07
https://identifiers.org/ito:ITO_04426,2015-04-07
https://identifiers.org/ito:ITO_06473,2015-04-09
https://identifiers.org/ito:ITO_12407,2015-04-14
https://identifiers.org/ito:ITO_30850,2015-04-18
https://identifiers.org/ito:ITO_12607,2015-04-20
https://identifiers.org/ito:ITO_33784,2015-04-22
https://identifiers.org/ito:ITO_13931,2015-04-23
https://identifiers.org/ito:ITO_21639,2015-04-24
https://identifiers.org/ito:ITO_29248,2015-04-24
https://identifiers.org/ito:ITO_33549,2015-04-27
https://identifiers.org/ito:ITO_05047,2015-04-30
https://identifiers.org/ito:ITO_14043,2015-04-30
https://identifiers.org/ito:ITO_09208,2015-05-01
https://identifiers.org/ito:ITO_09444,2015-05-01
https://identifiers.org/ito:ITO_08798,2015-05-03
https://identifiers.org/ito:ITO_15141,2015-05-03
https://identifiers.org/ito:ITO_12723,2015-05-05
https://identifiers.org/ito:ITO_15286,2015-05-05
https://identifiers.org/ito:ITO_40819,2015-05-05
https://identifiers.org/ito:ITO_03115,2015-05-08
https://identifiers.org/ito:ITO_27436,2015-05-08
https://identifiers.org/ito:ITO_21562,2015-05-10
https://identifiers.org/ito:ITO_05547,2015-05-13
https://identifiers.org/ito:ITO_15102,2015-05-13
https://identifiers.org/ito:ITO_03565,2015-05-15
https://identifiers.org/ito:ITO_12425,2015-05-17
https://identifiers.org/ito:ITO_05496,2015-05-18
https://identifiers.org/ito:ITO_13746,2015-05-18
https://identifiers.org/ito:ITO_41091,2015-05-18
https://identifiers.org/ito:ITO_07344,2015-05-19
https://identifiers.org/ito:ITO_13933,2015-05-19
https://identifiers.org/ito:ITO_04356,2015-05-21
https://identifiers.org/ito:ITO_04099,2015-05-28
https://identifiers.org/ito:ITO_07267,2015-06-01
https://identifiers.org/ito:ITO_21560,2015-06-01
https://identifiers.org/ito:ITO_28100,2015-06-01
https://identifiers.org/ito:ITO_24365,2015-06-01
https://identifiers.org/ito:ITO_24385,2015-06-01
https://identifiers.org/ito:ITO_41095,2015-06-01
https://identifiers.org/ito:ITO_13099,2015-06-04
https://identifiers.org/ito:ITO_07862,2015-06-05
https://identifiers.org/ito:ITO_12777,2015-06-05
https://identifiers.org/ito:ITO_03474,2015-06-07
https://identifiers.org/ito:ITO_06825,2015-06-07
https://identifiers.org/ito:ITO_13103,2015-06-08
https://identifiers.org/ito:ITO_15183,2015-06-08
https://identifiers.org/ito:ITO_05800,2015-06-10
https://identifiers.org/ito:ITO_07841,2015-06-10
https://identifiers.org/ito:ITO_37024,2015-06-11
https://identifiers.org/ito:ITO_10438,2015-06-15
https://identifiers.org/ito:ITO_11179,2015-06-19
https://identifiers.org/ito:ITO_09919,2015-06-22
https://identifiers.org/ito:ITO_04460,2015-06-24
https://identifiers.org/ito:ITO_11693,2015-06-24
https://identifiers.org/ito:ITO_16275,2015-06-25
